FID,CLASS,COMID,REACHCODE,GNIS_ID,GNIS_NAME
43719,6,2664909,18010108000162,225867,Indian Creek
43720,7,8268653,18010110001021, , 
43721,7,8307026,18010103000099,251974,Eel River
43722,4,8285218,18010106000226,227008,Leggett Creek
43723,6,8268203,18010110000238,238270,York Creek
43724,3,8297413,18010104000100,257104,Black Butte River
43725,3,8308998,18010103000141,256631,Bear Creek
43726,4,8306796,18010103000521,235596,String Creek
43727,6,2703261,18010105000406,238220,Yager Creek
43728,3,8308548,18010103000632,261621,Hummingbird Creek
43729,3,8294987,18010104000088,257104,Black Butte River
43730,4,8284960,18010106000032,253918,South Fork Eel River
43731,4,2708701,18010105000045,251974,Eel River
43732,6,8268429,18010110000975,233793,Doolin Creek
43733,4,2706253,18010105000040,251974,Eel River
43734,4,2544573,18010107000107,228238,Mattole River
43735,6,8267881,18010110000234,223693,Forsythe Creek
43736,6,2705847,18010105000236,226868,Larabee Creek
43737,4,8286728,18010106000781,253918,South Fork Eel River
43738,6,2708829,18010105001155, , 
43739,4,2705831,18010105000497,220290,Butte Creek
43740,3,8294611,18010104000158,263526,Middle Fork Eel River
43741,4,8287744,18010106000137,253918,South Fork Eel River
43742,7,8308986,18010103000112,267180,Rice Fork
43743,7,8317355,18010102001118,232064,Ryan Creek
43744,4,2544685,18010107000113,228238,Mattole River
43745,7,8310046,18010103001259, , 
43746,4,8303470,18010103001159,227621,Long Valley Creek
43747,4,8280867,18010109000272,236448,Tombs Creek
43748,4,8285128,18010106000054,253918,South Fork Eel River
43749,4,2706961,18010105000179,255113,North Fork Eel River
43750,4,2706507,18010105000052,251974,Eel River
43751,4,8319997,18010102000952,225220,Hetten Creek
43752,4,2706937,18010105001570, , 
43753,3,8308938,18010103000143,256631,Bear Creek
43754,4,2665669,18010108000114,229433,Navarro River
43755,7,8270823,18010110001172, , 
43756,6,2705719,18010105000488,220237,Burr Creek
43757,4,8281667,18010109000030,253221,Gualala River
43758,4,2706701,18010105000059,251974,Eel River
43759,3,8297269,18010104000255,261571,Howard Creek
43760,4,8303650,18010103001035, , 
43761,4,8276497,18010110006119, , 
43762,4,2544349,18010107000148,233815,East Branch North Fork Mattole River
43763,4,8272401,18010110000334,228686,Mill Creek
43764,4,8315911,18010102000285, , 
43765,4,2705341,18010105000955,225155,Hely Creek
43766,4,2544501,18010107000283,235377,Stansberry Creek
43767,4,2546361,18010107000126,218826,Bear Creek
43768,4,2546401,18010107000138,228238,Mattole River
43769,4,2664063,18010108000253,229644,North Fork Big River
43770,4,2666363,18010108000036,224039,Garcia River
43771,3,8294711,18010104000710, , 
43772,6,8270545,18010110000278,221912,Cummiskey Creek
43773,6,2662335,18010108000616,231431,Redwood Creek
43774,6,8306784,18010103000467,232063,Ryan Creek
43775,4,8303574,18010103000020,234420,Outlet Creek
43776,7,8272043,18010110001095, , 
43777,3,8295073,18010104000276,265749,Sallady Creek
43778,3,8297331,18010104000260,262041,Jumpoff Creek
43779,3,8309980,18010103000845, , 
43780,6,8270775,18010110000296,222623,Dry Creek
43781,4,8318695,18010102000145,217920,Mad River
43782,7,8307162,18010103000093,251974,Eel River
43783,7,2664877,18010108001011, , 
43784,3,8295235,18010104000010,263526,Middle Fork Eel River
43785,4,8286752,18010106000756,233816,East Branch South Fork Eel River
43786,4,8316131,18010102000700, , 
43787,4,8316179,18010102000322,265348,Redwood Creek
43788,4,2701991,18010105001682, , 
43789,4,2544177,18010107000050,218873,Bear River
43790,3,2707415,18010105000504,258047,Casoose Creek
43791,4,2664031,18010108001298, , 
43792,3,8292839,18010104000189,234366,North Fork Middle Fork Eel River
43793,4,2666219,18010108000384,218966,Beebe Creek
43794,4,2544539,18010107000474,223753,Fourmile Creek
43795,6,8307074,18010103000232,219860,Broaddus Creek
43796,7,8309078,18010103000119,267180,Rice Fork
43797,4,8287688,18010106000733,236107,Tenmile Creek
43798,3,2706467,18010105001190,234365,North Dobbyn Creek
43799,4,2709053,18010105000085,251974,Eel River
43800,4,2666837,18010108000385,218966,Beebe Creek
43801,6,2665037,18010108000136,234534,Rancheria Creek
43802,4,2705411,18010105000287,268665,Van Duzen River
43803,4,8287376,18010106000117,253918,South Fork Eel River
43804,7,8272041,18010110001094, , 
43805,4,2702615,18010105001680, , 
43806,4,2705543,18010105000293,268665,Van Duzen River
43807,6,8267779,18010110000490,269118,Williams Creek
43808,4,8286742,18010106000067,253918,South Fork Eel River
43809,4,2665649,18010108000304,231080,Pudding Creek
43810,6,8295353,18010104000416, , 
43811,4,2709095,18010105000518,220924,Charlton Creek
43812,4,2665529,18010108000434,229994,Olds Creek
43813,3,8310004,18010103001238, , 
43814,4,8287034,18010106000468,234667,Sebbas Creek
43815,4,8285508,18010106000179,233816,East Branch South Fork Eel River
43816,6,948010111,18010110000153,267200,Russian River
43817,4,2706635,18010105000223,267415,South Dobbyn Creek
43818,7,8309988,18010103001232, , 
43819,4,8288664,18010106000568,237967,Wilson Creek
43820,4,2664495,18010108000177,1662310,North Branch North Fork Navarro River
43821,4,2704743,18010105000019,251974,Eel River
43822,4,2707287,18010105000080,251974,Eel River
43823,3,8294629,18010104000155,263526,Middle Fork Eel River
43824,7,8294861,18010104000748, , 
43825,4,8287522,18010106000108,225456,Hollow Tree Creek
43826,4,8285000,18010106000040,232282,Salmon Creek
43827,4,8272725,18010110001364,267200,Russian River
43828,4,8287546,18010106000125,253918,South Fork Eel River
43829,6,8268669,18010110000158,267200,Russian River
43830,4,2706535,18010105000220,259419,Dobbyn Creek
43831,4,2709617,18010105000117,251974,Eel River
43832,4,8284988,18010106000034,253918,South Fork Eel River
43833,4,2702627,18010105001862,251974,Eel River
43834,4,2664509,18010108000116,229433,Navarro River
43835,4,8281125,18010109000381,230514,Pepperwood Creek
43836,4,8280903,18010109000039,235010,South Fork Gualala River
43837,3,8306794,18010103001026, , 
43838,4,8285576,18010106000201,253918,South Fork Eel River
43839,4,2702671,18010105001814,251974,Eel River
43840,6,8317955,18010102000246,229693,North Fork Mad River
43841,4,2663625,18010108000689,225083,Hayworth Creek
43842,7,2708491,18010105001155, , 
43843,3,2706277,18010105000392,268665,Van Duzen River
43844,3,8318545,18010102000399, , 
43845,3,2705927,18010105000383,268665,Van Duzen River
43846,6,8268053,18010110000184,263475,Mewhinney Creek
43847,3,8297421,18010104000102,257104,Black Butte River
43848,6,2709457,18010105001368,222879,East Fork Asbill Creek
43849,4,8285340,18010106000067,253918,South Fork Eel River
43850,4,8272939,18010110000570,232916,Sheephouse Creek
43851,4,8276467,18010110006133, , 
43852,4,2709515,18010105000106,219519,Blue Rock Creek
43853,4,8270719,18010110000404,224021,Galloway Creek
43854,3,2709441,18010105001405,264646,Pepperwood Creek
43855,4,2702545,18010105001849, , 
43856,6,2664415,18010108000397,222554,Daugherty Creek
43857,7,8308654,18010103000106,267180,Rice Fork
43858,6,8294721,18010104000720,263974,Murphy Creek
43859,4,8270725,18010110000406,224021,Galloway Creek
43860,4,8270975,18010110000584,224171,Gilliam Creek
43861,3,8318681,18010102000217,264732,Pilot Creek
43862,4,2706771,18010105000467,219541,Bluff Creek
43863,4,2544245,18010107000056,218873,Bear River
43864,4,8284982,18010106000043,232282,Salmon Creek
43865,6,2664219,18010108000227,234972,South Fork Big River
43866,4,2706041,18010105001113,228171,Martin Creek
43867,4,8285288,18010106000382,234879,Somerville Creek
43868,4,8270921,18010110000346,218466,Austin Creek
43869,4,2663821,18010108000286,235032,South Fork Noyo River
43870,4,8284924,18010106000749, , 
43871,4,8281003,18010109000331,237594,Wheatfield Fork Gualala River
43872,6,8268373,18010110000962,230115,Orrs Creek
43873,4,8270933,18010110000591,222279,Devil Creek
43874,3,8295233,18010104000012,263526,Middle Fork Eel River
43875,4,2705901,18010105000564,228701,Mill Creek
43876,4,8287238,18010106000166,220768,Cedar Creek
43877,4,2709127,18010105000144,255113,North Fork Eel River
43878,4,8318833,18010102000161,217920,Mad River
43879,4,8286686,18010106000683, , 
43880,4,8285184,18010106000661, , 
43881,4,2662081,18010108000546,222086,DeHaven Creek
43882,6,2709207,18010105000656,237968,Wilson Creek
43883,6,2663771,18010108000674,229808,Noyo River
43884,4,8285040,18010106000050,253918,South Fork Eel River
43885,4,8286652,18010106000781,253918,South Fork Eel River
43886,6,8268495,18010110000256,255040,Robinson Creek
43887,3,8294749,18010104000144,263526,Middle Fork Eel River
43888,4,8283550,18010106000721,221914,Cuneo Creek
43889,4,8308318,18010103001142, , 
43890,6,8280799,18010109000052,220029,Buckeye Creek
43891,4,8285172,18010106000057,253918,South Fork Eel River
43892,7,8308900,18010103000801,256858,Bevans Creek
43893,4,2545657,18010107000620, , 
43894,7,24681161,18010103001266, , 
43895,6,8271921,18010110001398,267200,Russian River
43896,4,8273671,18010110001395,267200,Russian River
43897,6,8267775,18010110000899,228108,Mariposa Creek
43898,7,2665041,18010108001158, , 
43899,4,8318271,18010102000361,265348,Redwood Creek
43900,4,8285080,18010106000259,234405,Ohman Creek
43901,4,8287424,18010106000250,231259,Rattlesnake Creek
43902,6,8268477,18010110000993, , 
43903,4,2663215,18010108000328,255123,Ten Mile River
43904,4,8286740,18010106000066,253918,South Fork Eel River
43905,6,8296431,18010104000750, , 
43906,6,8267787,18010110000220,267200,Russian River
43907,6,8268557,18010110000163,267200,Russian River
43908,4,2546485,18010107000519, , 
43909,6,8272657,18010110000057,267200,Russian River
43910,4,8280973,18010109000315,223983,Fuller Creek
43911,4,8286600,18010106000003, , 
43912,4,8272199,18010110000452,230478,Pe¿a Creek
43913,3,8294125,18010104000185,263526,Middle Fork Eel River
43914,3,8297343,18010104000259,262041,Jumpoff Creek
43915,4,8318219,18010102000099,217920,Mad River
43916,4,8287734,18010106000737,236107,Tenmile Creek
43917,4,2704747,18010105000019,251974,Eel River
43918,4,8285196,18010106000059,253918,South Fork Eel River
43919,3,8297213,18010104000619,256763,Beaver Creek
43920,4,8280915,18010109000135,237594,Wheatfield Fork Gualala River
43921,4,8280879,18010109000277,235659,Sugarloaf Creek
43922,6,8272057,18010110000103,267200,Russian River
43923,4,8316345,18010102000436,226735,Lacks Creek
43924,6,2664259,18010108000228,234972,South Fork Big River
43925,4,8295283,18010104000279,265767,Salt Creek
43926,4,8319939,18010102000165,217920,Mad River
43927,6,8272281,18010110000085,267200,Russian River
43928,4,8316293,18010102000683, , 
43929,4,8318143,18010102000355,265348,Redwood Creek
43930,3,8293909,18010104000190,234366,North Fork Middle Fork Eel River
43931,4,8281261,18010109000222, , 
43932,6,8270387,18010110000268,223432,Feliz Creek
43933,4,8318203,18010102000611,261330,High Prairie Creek
43934,6,8270427,18010110000263,223432,Feliz Creek
43935,3,8309256,18010103000851, , 
43936,4,8280595,18010109000081,219293,Billings Creek
43937,3,8308308,18010103001137,267275,Smokehouse Creek
43938,4,2544711,18010107000117,228238,Mattole River
43939,6,8270379,18010110001032, , 
43940,4,8318605,18010102000127,217920,Mad River
43941,4,2661983,18010108000502,236939,Usal Creek
43942,4,2664229,18010108000853,229637,North Fork Albion River
43943,3,8295365,18010104000060,255130,Thatcher Creek
43944,4,2709349,18010105000456,218992,Bell Springs Creek
43945,6,8271891,18010110000121,254619,Big Sulphur Creek
43946,4,2706487,18010105000050,251974,Eel River
43947,3,8298707,18010104000098,257104,Black Butte River
43948,4,2544203,18010107000183, , 
43949,6,8272655,18010110000057,267200,Russian River
43950,4,8281017,18010109000338,237594,Wheatfield Fork Gualala River
43951,4,2708741,18010105001823,251974,Eel River
43952,6,2708451,18010105000247,226868,Larabee Creek
43953,3,8305490,18010103000197,256236,Anderson Creek
43954,4,8270695,18010110000402,224021,Galloway Creek
43955,4,8285258,18010106000781,253918,South Fork Eel River
43956,4,8295303,18010104000280,265767,Salt Creek
43957,4,2708769,18010105000059,251974,Eel River
43958,6,8270467,18010110001334,223432,Feliz Creek
43959,6,2666365,18010108001310,234534,Rancheria Creek
43960,4,8295359,18010104000022,222969,Eden Creek
43961,6,2664741,18010108000125,229433,Navarro River
43962,3,2705497,18010105000873, , 
43963,3,8292809,18010104000191,234366,North Fork Middle Fork Eel River
43964,7,2664473,18010108000404,223642,Flynn Creek
43965,6,8271445,18010110000142,267200,Russian River
43966,4,8303524,18010103000475,219465,Bloody Run Creek
43967,4,8286726,18010106000061,253918,South Fork Eel River
43968,4,2664005,18010108000722,220677,Caspar Creek
43969,4,2665601,18010108001337,219249,Big Salmon Creek
43970,4,2709659,18010105000530, , 
43971,3,2706321,18010105000841, , 
43972,4,2706663,18010105001166,261260,Hembrey Creek
43973,4,8287422,18010106000249,231259,Rattlesnake Creek
43974,6,8272271,18010110000062,267200,Russian River
43975,3,8294595,18010104000650, , 
43976,4,2706815,18010105000065,251974,Eel River
43977,4,8318383,18010102000109,217920,Mad River
43978,3,2706587,18010105000571,263923,Mud Creek
43979,4,8318387,18010102001033, , 
43980,4,2706613,18010105000470,219756,Bradburn Creek
43981,4,8288622,18010106000094,253918,South Fork Eel River
43982,4,2708679,18010105001822,251974,Eel River
43983,4,2544847,18010107000507,225614,Horse Mountain Creek
43984,4,8315711,18010102000292,228058,Maple Creek
43985,7,8308738,18010103000322,269147,Willow Creek
43986,3,8318345,18010102000364,265348,Redwood Creek
43987,4,2706719,18010105000632,253930,Steelhead Creek
43988,4,8270947,18010110000588,224517,Gray Creek
43989,3,8294599,18010104000161,263526,Middle Fork Eel River
43990,4,2705501,18010105000365,268665,Van Duzen River
43991,4,8286772,18010106000017,253918,South Fork Eel River
43992,4,2544603,18010107000102,228238,Mattole River
43993,4,2709717,18010105000128,251974,Eel River
43994,3,8308260,18010103000670, , 
43995,4,2703187,18010105000420,234381,North Fork Yager Creek
43996,4,2708775,18010105000061,251974,Eel River
43997,3,8295319,18010104000424,226035,Jack Hollow Creek
43998,4,2709549,18010105000111,251974,Eel River
43999,6,8308686,18010103000593,256825,Benmore Creek
44000,3,8308966,18010103000142,256631,Bear Creek
44001,4,2706397,18010105001206, , 
44002,6,8272175,18010110000079,227883,Maacama Creek
44003,4,2706833,18010105001596, , 
44004,6,8303462,18010103000049,251974,Eel River
44005,4,8303594,18010103000252,223531,Fish Creek
44006,4,2546353,18010107000169,219525,Blue Slide Creek
44007,6,8267819,18010110000195,222895,East Fork Russian River
44008,4,8318753,18010102000153,217920,Mad River
44009,6,8267977,18010110001356,222895,East Fork Russian River
44010,4,8318009,18010102000602,263073,Lupton Creek
44011,4,2546297,18010107000370, , 
44012,4,2543873,18010107000194,224749,Guthrie Creek
44013,4,2702515,18010105001788, , 
44014,4,2664299,18010108000841,234962,South Fork Albion River
44015,4,2661971,18010108000503,236939,Usal Creek
44016,4,3879552,18010109002327,221373,Coleman Valley Creek
44017,4,8316097,18010102000706, , 
44018,6,8268025,18010110000208,267200,Russian River
44019,4,8287128,18010106000253,231360,Red Mountain Creek
44020,4,2706765,18010105000523,221721,Cox Creek
44021,3,8308470,18010103000638,258698,Copper Butte Creek
44022,4,8281709,18010109000336,237594,Wheatfield Fork Gualala River
44023,3,8294967,18010104000087,257104,Black Butte River
44024,4,8318595,18010102000511,269198,Wilson Creek
44025,4,8285334,18010106000067,253918,South Fork Eel River
44026,4,2708761,18010105000059,251974,Eel River
44027,4,8286774,18010106000017,253918,South Fork Eel River
44028,6,2703425,18010105000929,233963,Grizzly Creek
44029,3,8320155,18010102000205,217920,Mad River
44030,6,8269155,18010110001357,237171,Walker Creek
44031,4,8285268,18010106000362,231432,Redwood Creek
44032,3,8297403,18010104000097,257104,Black Butte River
44033,4,2706767,18010105000184,255113,North Fork Eel River
44034,3,8295063,18010104000072,263526,Middle Fork Eel River
44035,3,8320069,18010102000193,217920,Mad River
44036,4,8319369,18010102000091,217920,Mad River
44037,3,8295043,18010104000274,265749,Sallady Creek
44038,6,2664895,18010108000161,225867,Indian Creek
44039,4,2544321,18010107000268,222481,Domingo Creek
44040,7,8268673,18010110001021, , 
44041,6,2705839,18010105000232,226868,Larabee Creek
44042,4,2662315,18010108000320,1654964,South Fork Ten Mile River
44043,6,2706497,18010105001610, , 
44044,6,8306788,18010103000492,265762,Salt Creek
44045,4,8271015,18010110000621, , 
44046,3,8308398,18010103000645, , 
